Found 4 device(s):
  0:  Realtek, RTL2838UHIDIR, SN: 00000001
  1:  Realtek, RTL2838UHIDIR, SN: 00000001
  2:  Realtek, RTL2838UHIDIR, SN: 00000001
  3:  Realtek, RTL2838UHIDIR, SN: 00000001

Using device 3: Generic RTL2832U OEM
Found Rafael Micro R820T tuner
Exact sample rate is: 250000.000414 Hz
[R82XX] PLL not locked!
Sampling at 250000 S/s.
Tuned to 150050000 Hz.
Tuner gain set to 49.60 dB.
Reading samples in async mode...
Ignoring signals shorter than 0.010000 and longer than 0.030000
Will print timestamp every 1500000 transforms
2020-07-22 19:36:49.034725507
timestamp;samples;duration;signal_freq;signal_bw;max_signal;noise
2020-07-22 19:36:55.533925379;32576;0.016000  ;-47684.207031;14000.000000;96.467705;-28.650063
2020-07-22 19:36:55.578725187;32800;0.016000  ;-47097.558594;15000.000000;96.002327;-28.650063
2020-07-22 19:36:55.597925507;32880;0.012800  ;-49071.425781;6000.000000;90.303810;-28.650063
2020-07-22 19:36:55.613925315;32992;0.019200  ;-48943.390625;19000.000000;94.932632;-28.650063
2020-07-22 19:36:55.661925187;33200;0.012800  ;-49536.582031;20000.000000;96.327385;-28.650063
2020-07-22 19:36:55.693925251;33360;0.012800  ;-33117.640625;8000.000488;80.991165;-34.240971
2020-07-22 19:36:55.693925251;33392;0.019200  ;-49653.843750;19000.000000;94.271011;-28.650063
2020-07-22 19:36:55.719525187;33504;0.012800  ;-48390.234375;16000.000977;92.916443;-28.650063
2020-07-22 19:36:55.745125123;33616;0.012800  ;-49565.218750;20000.000000;94.320900;-28.650063
2020-07-22 19:36:55.802725187;33920;0.012800  ;-49638.882812;19000.000000;91.900604;-28.650063
2020-07-22 19:36:55.847525443;34144;0.016000  ;-48652.171875;20000.000000;91.816101;-28.650063
2020-07-22 19:36:55.882725571;34320;0.016000  ;-49111.105469;20000.000000;93.118866;-28.650063
2020-07-22 19:36:55.908325507;34448;0.016000  ;-31909.089844;4000.000244;78.978539;-37.002754
2020-07-22 19:36:55.930725443;34544;0.012800  ;-49629.621094;20000.000000;93.456154;-28.650063
2020-07-22 19:36:55.988325443;34832;0.012800  ;-48999.996094;20000.000000;94.790070;-28.650063
2020-07-22 19:36:56.007525315;34944;0.016000  ;-48147.054688;14000.000000;93.351151;-28.650063
2020-07-22 19:36:56.068325359;35248;0.016000  ;-48545.453125;20000.000000;95.904198;-28.650063
2020-07-22 19:36:56.068325359;35248;0.016000  ;-31799.994141;4000.000244;77.304253;-37.002754
2020-07-22 19:36:56.113125163;35472;0.016000  ;-47771.429688;12000.000000;96.094223;-28.650063
2020-07-22 19:36:56.148325283;35648;0.016000  ;-49478.253906;20000.000000;95.029320;-28.650063
2020-07-22 19:36:56.170725187;35744;0.012800  ;-50083.328125;19000.000000;95.017265;-28.650063
2020-07-22 19:36:56.193125091;35872;0.016000  ;-48770.828125;21000.000000;95.930672;-28.650063
2020-07-22 19:36:56.228325203;36032;0.012800  ;-12103.442383;9000.000000;102.212906;-34.920551
2020-07-22 19:36:56.250725107;36144;0.012800  ;-50037.730469;19000.000000;93.232346;-28.650063
2020-07-22 19:36:56.250725107;36144;0.012800  ;-30615.380859;7000.000000;79.527145;-35.186951
2020-07-22 19:36:56.305125539;36464;0.022400  ;-49370.363281;20000.000000;94.091919;-28.650063
2020-07-22 19:36:56.330725507;36544;0.012800  ;-32181.814453;4000.000244;79.557648;-37.002754
2020-07-22 19:36:56.330725507;36560;0.016000  ;-47794.871094;15000.000000;92.033882;-28.650063
2020-07-22 19:36:56.356325475;36672;0.012800  ;-31583.328125;6000.000000;79.836182;-37.002754
2020-07-22 19:36:56.410725443;36960;0.016000  ;-48770.828125;20000.000000;92.950394;-28.650063
2020-07-22 19:36:56.458725283;37184;0.012800  ;-49863.632812;20000.000000;92.557053;-28.650063
2020-07-22 19:36:56.477925155;37360;0.028800  ;-48984.121094;19000.000000;93.339294;-28.650063
2020-07-22 19:36:56.513125251;37456;0.012800  ;-31454.541016;5000.000000;78.616653;-36.031136
2020-07-22 19:36:56.513125251;37472;0.016000  ;-49545.453125;20000.000000;94.920082;-28.650063
2020-07-22 19:36:56.535525155;37568;0.012800  ;-47107.132812;14000.000000;96.369629;-28.650063
2020-07-22 19:36:56.564325187;37712;0.012800  ;-31888.886719;5000.000000;78.789619;-35.407112
2020-07-22 19:36:56.593125187;37872;0.016000  ;-49217.394531;20000.000000;95.372269;-28.650063
2020-07-22 19:36:56.634725443;38096;0.016000  ;-49059.992188;24000.000000;94.051888;-28.650063
2020-07-22 19:36:56.669925507;38256;0.016000  ;-50140.347656;19000.000000;95.188164;-28.650063
2020-07-22 19:36:56.695525507;38368;0.012800  ;-31624.996094;4000.000244;78.697800;-38.034466
2020-07-22 19:36:56.717925379;38480;0.012800  ;-49942.300781;20000.000000;94.732399;-28.650063
2020-07-22 19:36:56.746725379;38624;0.012800  ;-31899.996094;4000.000244;80.274826;-37.002754
2020-07-22 19:36:56.737125251;38656;0.028800  ;-48125.000000;14000.000000;93.392174;-28.650063
2020-07-22 19:36:56.772325379;38768;0.012800  ;-49581.390625;21000.000000;93.863594;-28.650063
2020-07-22 19:36:56.772325379;38768;0.016000  ;-31666.662109;4000.000244;78.542152;-37.002754
2020-07-22 19:36:56.794725251;38864;0.012800  ;-49541.664062;20000.000000;93.370712;-28.650063
2020-07-22 19:36:56.813925123;38992;0.019200  ;-49812.496094;22000.000000;90.107292;-28.650063
2020-07-22 19:36:56.852325251;39152;0.012800  ;-49849.996094;19000.000000;90.162590;-28.650063
2020-07-22 19:36:56.893925507;39376;0.016000  ;-48096.777344;14000.000000;91.920296;-28.650063
2020-07-22 19:36:56.929125123;39552;0.016000  ;-48619.042969;20000.000000;94.339226;-28.650063
2020-07-22 19:36:56.970725379;39760;0.016000  ;-49559.996094;19000.000000;91.275665;-28.650063
2020-07-22 19:36:56.989925251;39904;0.025600  ;-47659.996094;14000.000000;93.555977;-28.650063
2020-07-22 19:36:57.015525187;39968;0.012800  ;-11749.993164;8000.000488;102.391029;-34.920551
2020-07-22 19:36:57.069925627;40320;0.028800  ;-49160.710938;20000.000000;95.980492;-28.650063
2020-07-22 19:36:57.105125747;40432;0.016000  ;-47358.972656;14000.000000;95.208374;-28.650063
2020-07-22 19:36:57.181925139;40816;0.016000  ;-48959.179688;20000.000000;95.464905;-28.650063
2020-07-22 19:36:57.226724947;41024;0.012800  ;-45245.277344;30000.000000;95.740555;-28.650063
2020-07-22 19:36:57.255524947;41200;0.016000  ;-48888.882812;18000.000000;93.481644;-28.650063
2020-07-22 19:36:57.284324963;41312;0.012800  ;-49681.808594;20000.000000;93.713295;-28.650063
2020-07-22 19:36:57.284324963;41312;0.012800  ;-31624.996094;4000.000244;78.483521;-37.002754
2020-07-22 19:36:57.322725603;41536;0.019200  ;-49836.359375;19000.000000;92.409813;-28.650063
2020-07-22 19:36:57.357925731;41712;0.016000  ;-49857.144531;20000.000000;90.468750;-28.650063
2020-07-22 19:36:57.399524995;41920;0.019200  ;-47317.070312;15000.000000;91.080887;-28.650063
2020-07-22 19:36:57.434725123;42096;0.019200  ;-48134.609375;25000.000000;92.567352;-28.650063
2020-07-22 19:36:57.479524931;42304;0.016000  ;-49370.363281;20000.000000;92.559029;-28.650063
2020-07-22 19:36:57.501924835;42432;0.019200  ;-49196.425781;20000.000000;93.481766;-28.650063
2020-07-22 19:36:57.511525475;42448;0.012800  ;-31749.994141;3000.000000;78.223938;-37.002754
2020-07-22 19:36:57.540325475;42592;0.012800  ;-49909.082031;20000.000000;95.936516;-28.650063
2020-07-22 19:36:57.540325475;42592;0.012800  ;-31833.328125;5000.000000;79.120804;-35.407112
2020-07-22 19:36:57.578725187;42816;0.019200  ;-50340.000000;18000.000000;93.744484;-28.650063
2020-07-22 19:36:57.613925315;42976;0.016000  ;-49446.421875;20000.000000;96.341141;-28.650063
2020-07-22 19:36:57.642725315;43104;0.012800  ;-31999.994141;3000.000000;77.344437;-37.002754
2020-07-22 19:36:57.658725123;43200;0.016000  ;-49617.023438;20000.000000;94.105072;-28.650063
2020-07-22 19:36:57.690725635;43360;0.016000  ;-49680.839844;20000.000000;94.968536;-28.650063
2020-07-22 19:36:57.735525443;43584;0.016000  ;-49714.273438;20000.000000;96.142570;-28.650063
2020-07-22 19:36:57.754724803;43744;0.028800  ;-49666.660156;19000.000000;93.598846;-28.650063
2020-07-22 19:36:57.799525571;43888;0.012800  ;-12249.994141;8000.000488;102.348663;-34.920551
2020-07-22 19:36:57.815525379;43968;0.012800  ;-50117.636719;21000.000000;94.318283;-28.650063
2020-07-22 19:36:57.841124867;44128;0.019200  ;-49745.085938;19000.000000;93.448708;-28.650063
2020-07-22 19:36:57.866725315;44240;0.016000  ;-49999.992188;20000.000000;92.624878;-28.650063
2020-07-22 19:36:57.908325507;44448;0.016000  ;-47428.570312;13000.000000;93.262306;-28.650063
2020-07-22 19:36:57.940325123;44624;0.019200  ;-49777.773438;19000.000000;90.821487;-28.650063
2020-07-22 19:36:57.965925507;44720;0.012800  ;-49952.375000;19000.000000;91.196098;-28.650063
2020-07-22 19:36:57.985124931;44816;0.012800  ;-48181.820312;24000.000000;92.139091;-28.650063
2020-07-22 19:36:58.039525350;45088;0.012800  ;-47205.128906;16000.000977;93.898834;-28.650063
2020-07-22 19:36:58.039525350;45104;0.016000  ;-32083.328125;5000.000000;79.854256;-35.407112
2020-07-22 19:36:58.084325155;45328;0.016000  ;-48708.335938;21000.000000;94.929726;-28.650063
2020-07-22 19:36:58.090725263;45344;0.012800  ;-31846.150391;5000.000000;80.150589;-39.698757
2020-07-22 19:36:58.116325699;45504;0.019200  ;-49903.843750;19000.000000;94.076202;-28.650063
2020-07-22 19:36:58.161125499;45696;0.012800  ;-48515.144531;17000.000000;95.739632;-28.650063
2020-07-22 19:36:58.193125091;45872;0.016000  ;-49999.992188;20000.000000;94.632446;-28.650063
2020-07-22 19:36:58.215524995;46000;0.016000  ;-50245.281250;17000.000000;95.869225;-28.650063
2020-07-22 19:36:58.237924899;46080;0.012800  ;-49760.867188;19000.000000;94.892029;-28.650063
2020-07-22 19:36:58.266724899;46224;0.012800  ;-31923.074219;5000.000000;79.492226;-35.407112
2020-07-22 19:36:58.257125219;46256;0.028800  ;-47568.625000;13000.000000;96.276527;-28.650063
2020-07-22 19:36:58.292325331;46368;0.016000  ;-49770.835938;19000.000000;93.021347;-28.650063
2020-07-22 19:36:58.333925571;46576;0.016000  ;-50679.996094;19000.000000;93.543381;-28.650063
2020-07-22 19:36:58.365925155;46736;0.016000  ;-48749.992188;21000.000000;92.179001;-28.650063
2020-07-22 19:36:58.410724963;46944;0.012800  ;-50419.347656;19000.000000;92.702866;-28.650063
2020-07-22 19:36:58.439524963;47088;0.012800  ;-31799.994141;3000.000000;78.183052;-37.002754
2020-07-22 19:36:58.429925283;47120;0.028800  ;-49532.257812;20000.000000;90.258926;-28.650063
2020-07-22 19:36:58.465125411;47216;0.012800  ;-48745.089844;20000.000000;90.729599;-28.650063
2020-07-22 19:36:58.487525315;47328;0.012800  ;-45983.328125;32000.001953;89.960205;-28.650063
2020-07-22 19:36:58.516325315;47504;0.019200  ;-49826.082031;20000.000000;89.733154;-28.650063
2020-07-22 19:36:58.538725219;47616;0.019200  ;-49156.867188;21000.000000;92.652054;-28.650063
2020-07-22 19:36:58.564325635;47712;0.012800  ;-31777.777344;4000.000244;78.959534;-37.002754
2020-07-22 19:36:58.586725571;47824;0.012800  ;-12111.105469;7000.000000;102.212654;-34.920551
2020-07-22 19:36:58.689125379;48352;0.016000  ;-49772.722656;20000.000000;96.485756;-28.650063
2020-07-22 19:36:58.711525251;48464;0.016000  ;-48952.375000;20000.000000;95.275146;-28.650063
2020-07-22 19:36:58.714724867;48464;0.012800  ;-31999.994141;5000.000000;79.494301;-37.002754
2020-07-22 19:36:58.737125699;48576;0.012800  ;-32199.994141;2000.000122;77.010010;-37.002754
2020-07-22 19:36:58.753125507;48672;0.016000  ;-48377.773438;21000.000000;95.138268;-28.650063
2020-07-22 19:36:58.785125123;48832;0.016000  ;-49471.695312;19000.000000;93.131416;-28.650063
2020-07-22 19:36:58.810725507;48944;0.012800  ;-30846.150391;7000.000000;80.066994;-35.081272
2020-07-22 19:36:58.826725315;49040;0.016000  ;-46911.757812;11000.000000;94.796577;-28.650063
2020-07-22 19:36:58.858724931;49216;0.019200  ;-49479.160156;20000.000000;94.355667;-28.650063
2020-07-22 19:36:58.922725059;49584;0.025600  ;-49272.722656;20000.000000;91.676956;-28.650063
2020-07-22 19:36:58.957925187;49680;0.012800  ;-49410.253906;19000.000000;90.307327;-28.650063
2020-07-22 19:36:59.005925507;49952;0.019200  ;-48818.175781;20000.000000;90.479500;-28.650063
2020-07-22 19:36:59.028325379;50032;0.012800  ;-31999.998047;3000.000000;77.437691;-37.002754
2020-07-22 19:36:59.031524995;50064;0.016000  ;-48425.527344;21000.000000;92.475739;-28.650063
2020-07-22 19:36:59.073125203;50256;0.012800  ;-49085.710938;19000.000000;93.419579;-28.650063
2020-07-22 19:36:59.079525311;50304;0.016000  ;-32111.105469;4000.000244;81.076797;-37.002754
2020-07-22 19:36:59.105124795;50432;0.016000  ;-50078.945312;19000.000000;92.838028;-28.650063
2020-07-22 19:36:59.127525651;50528;0.012800  ;-49195.113281;20000.000000;94.115227;-28.650063
2020-07-22 19:36:59.153125131;50656;0.012800  ;-31888.886719;3000.000000;77.500603;-37.002754
2020-07-22 19:36:59.201125459;50896;0.012800  ;-31999.998047;3000.000000;79.266342;-37.002754
2020-07-22 19:36:59.201125459;50912;0.016000  ;-48899.996094;20000.000000;96.245499;-28.650063
2020-07-22 19:36:59.239525155;51120;0.016000  ;-49340.906250;18000.000000;92.729370;-28.650063
2020-07-22 19:36:59.274725283;51280;0.016000  ;-49219.507812;19000.000000;95.097603;-28.650063
2020-07-22 19:36:59.322725603;51504;0.012800  ;-32272.722656;4000.000244;80.416168;-35.407112
2020-07-22 19:36:59.335524867;51600;0.019200  ;-49775.503906;20000.000000;94.884636;-28.650063
2020-07-22 19:36:59.409125635;52016;0.028800  ;-49065.566406;20000.000000;92.871925;-28.650063
2020-07-22 19:36:59.444324803;52128;0.016000  ;-49714.281250;20000.000000;93.768707;-28.650063
2020-07-22 19:36:59.485925027;52320;0.012800  ;-50121.941406;20000.000000;92.480820;-28.650063
2020-07-22 19:36:59.489125571;52336;0.012800  ;-31799.994141;3000.000000;78.495552;-37.002754
2020-07-22 19:36:59.514725059;52496;0.019200  ;-48818.175781;20000.000000;91.874725;-28.650063
2020-07-22 19:36:59.610724739;52944;0.012800  ;-49217.390625;20000.000000;94.577240;-28.650063
2020-07-22 19:36:59.649125443;53216;0.028800  ;-49733.320312;20000.000000;92.894508;-28.650063
2020-07-22 19:36:59.681124995;53296;0.012800  ;-31444.441406;4000.000244;77.749084;-39.698757
2020-07-22 19:36:59.681124995;53328;0.019200  ;-49741.375000;19000.000000;93.185547;-28.650063
2020-07-22 19:36:59.722725251;53520;0.016000  ;-49603.769531;22000.000000;96.381973;-28.650063
2020-07-22 19:36:59.729125315;53536;0.012800  ;-32142.851562;3000.000000;78.169205;-37.002754
2020-07-22 19:36:59.741925571;53680;0.028800  ;-46633.800781;32000.001953;94.063019;-28.650063
2020-07-22 19:36:59.777125699;53776;0.012800  ;-49355.554688;19000.000000;96.109680;-28.650063
2020-07-22 19:36:59.796325059;53872;0.012800  ;-49904.761719;19000.000000;95.377693;-28.650063
2020-07-22 19:36:59.815525379;53984;0.016000  ;-48839.996094;21000.000000;93.220451;-28.650063
2020-07-22 19:36:59.847524931;54144;0.016000  ;-49930.230469;20000.000000;95.198715;-28.650063
2020-07-22 19:36:59.869924867;54240;0.012800  ;-31999.994141;5000.000000;79.330750;-35.407112
2020-07-22 19:36:59.889125187;54336;0.012800  ;-48818.171875;20000.000000;95.510056;-28.650063
2020-07-22 19:36:59.917925187;54480;0.012800  ;-31307.689453;5000.000000;78.161087;-37.002754
2020-07-22 19:36:59.917925187;54496;0.016000  ;-49130.429688;19000.000000;91.250191;-28.650063
2020-07-22 19:36:59.940325123;54592;0.012800  ;-49499.992188;20000.000000;92.169861;-28.650063
2020-07-22 19:36:59.940325123;54592;0.012800  ;-31166.664062;6000.000000;79.509163;-36.031136
2020-07-22 19:36:59.988325443;54832;0.012800  ;-32444.439453;4000.000244;79.406540;-37.002754
2020-07-22 19:36:59.978724803;54864;0.028800  ;-50098.351562;20000.000000;92.100769;-28.650063
2020-07-22 19:37:00.013924931;54960;0.012800  ;-48891.890625;19000.000000;93.112381;-28.650063
2020-07-22 19:37:00.052325567;55168;0.016000  ;-49729.722656;20000.000000;91.768166;-28.650063
2020-07-22 19:37:00.084325155;55328;0.016000  ;-49866.664062;20000.000000;94.103485;-28.650063
2020-07-22 19:37:00.125925379;55536;0.016000  ;-49000.000000;20000.000000;93.334541;-28.650063
2020-07-22 19:37:00.145124755;55632;0.016000  ;-47807.691406;13000.000000;93.042961;-28.650063
2020-07-22 19:37:00.157924971;55680;0.012800  ;-11964.281250;8000.000488;102.078568;-34.920551
2020-07-22 19:37:00.157924971;55680;0.012800  ;36583.339844;4000.000244;82.427170;-34.739975
2020-07-22 19:37:00.180324867;55792;0.012800  ;-47088.230469;16000.000977;94.026619;-28.650063
2020-07-22 19:37:00.199525203;55888;0.012800  ;-48531.914062;22000.000000;95.514832;-28.650063
2020-07-22 19:37:00.250725107;56160;0.016000  ;-47266.664062;13000.000000;96.641342;-28.650063
2020-07-22 19:37:00.292325331;56352;0.012800  ;-47464.281250;14000.000000;94.759682;-28.650063
2020-07-22 19:37:00.324324931;56528;0.016000  ;-48722.222656;16000.000977;94.054794;-28.650063
2020-07-22 19:37:00.346724835;56624;0.012800  ;-48930.226562;20000.000000;95.581146;-28.650063
2020-07-22 19:37:00.394725155;56896;0.019200  ;-49725.492188;19000.000000;93.366035;-28.650063
2020-07-22 19:37:00.417125059;56976;0.012800  ;-49784.308594;20000.000000;92.786812;-28.650063
2020-07-22 19:37:00.417125059;56976;0.012800  ;-31666.662109;2000.000122;76.536331;-39.698757
2020-07-22 19:37:00.458725283;57264;0.028800  ;-49599.992188;20000.000000;94.004898;-28.650063
2020-07-22 19:37:00.490724867;57344;0.012800  ;-48378.375000;20000.000000;93.561760;-28.650063
2020-07-22 19:37:00.561125123;57712;0.016000  ;-48948.710938;19000.000000;93.631256;-28.650063
2020-07-22 19:37:00.583524995;57808;0.012800  ;-49549.992188;20000.000000;93.075966;-28.650063
2020-07-22 19:37:00.653925251;58160;0.012800  ;-47233.328125;13000.000000;92.177177;-28.650063
2020-07-22 19:37:00.653925251;58160;0.012800  ;-32307.687500;6000.000000;80.321808;-37.002754
2020-07-22 19:37:00.692324931;58368;0.016000  ;-49232.136719;21000.000000;94.761688;-28.650063
2020-07-22 19:37:00.698725059;58416;0.019200  ;-32705.873047;8000.000488;80.436783;-34.934826
2020-07-22 19:37:00.721124995;58528;0.016000  ;-48904.757812;19000.000000;93.974228;-28.650063
2020-07-22 19:37:00.781925507;58880;0.028800  ;-47259.992188;15000.000000;94.263077;-28.650063
2020-07-22 19:37:00.813925123;58976;0.012800  ;-49731.703125;18000.000000;94.469528;-28.650063
2020-07-22 19:37:00.855525315;59232;0.022400  ;-49024.386719;11000.000000;93.932816;-28.650063
2020-07-22 19:37:00.887524931;59328;0.012800  ;-48933.328125;23000.000000;94.758224;-28.650063
2020-07-22 19:37:00.925925571;59520;0.012800  ;-48266.656250;36000.000000;93.386734;-28.650063
2020-07-22 19:37:00.945124931;59616;0.012800  ;-11999.994141;9000.000000;102.316757;-34.920551
2020-07-22 19:37:00.977125507;59776;0.012800  ;-48708.332031;26000.000000;92.170639;-28.650063
2020-07-22 19:37:01.085925419;60336;0.016000  ;-47580.636719;13000.000000;91.331429;-28.650063
2020-07-22 19:37:01.117925011;60496;0.016000  ;-48649.992188;20000.000000;92.533279;-28.650063
2020-07-22 19:37:01.159525235;60688;0.012800  ;-49039.992188;20000.000000;90.876869;-28.650063
2020-07-22 19:37:01.188325251;60848;0.016000  ;-49042.554688;22000.000000;92.282394;-28.650063
2020-07-22 19:37:01.207525571;60928;0.012800  ;-49595.734375;19000.000000;94.953575;-28.650063
2020-07-22 19:37:01.207525571;60944;0.016000  ;-32307.687500;4000.000244;79.511681;-35.407112
2020-07-22 19:37:01.245925267;61136;0.012800  ;-48821.425781;19000.000000;94.520889;-28.650063
2020-07-22 19:37:01.277924851;61280;0.012800  ;-32666.664062;6000.000000;80.005920;-35.407112
2020-07-22 19:37:01.277924851;61296;0.016000  ;-49183.671875;19000.000000;94.133911;-28.650063
2020-07-22 19:37:01.348325091;61648;0.016000  ;-49346.148438;27000.000000;94.162598;-28.650063
2020-07-22 19:37:01.348325091;61648;0.016000  ;-31999.994141;5000.000000;80.310959;-37.002754
2020-07-22 19:37:01.370724995;61744;0.012800  ;-50069.765625;19000.000000;93.930641;-28.650063
2020-07-22 19:37:01.405925123;62000;0.028800  ;-49435.476562;20000.000000;93.902161;-28.650063
2020-07-22 19:37:01.437925667;62080;0.012800  ;-31999.998047;3000.000000;78.251442;-37.002754
2020-07-22 19:37:01.441125219;62096;0.012800  ;-49351.347656;21000.000000;94.414566;-28.650063
2020-07-22 19:37:01.505125379;62432;0.016000  ;-49651.156250;19000.000000;92.673401;-28.650063
2020-07-22 19:37:01.546725603;62624;0.012800  ;-48891.890625;21000.000000;93.155304;-28.650063
2020-07-22 19:37:01.575525571;62800;0.016000  ;-50391.300781;20000.000000;93.859528;-28.650063
2020-07-22 19:37:01.597925507;62896;0.016000  ;-50374.996094;19000.000000;89.764305;-28.650063
2020-07-22 19:37:01.732324931;63552;0.012800  ;-11888.882812;7000.000000;102.196114;-34.920551
2020-07-22 19:37:01.777124739;63776;0.012800  ;-48676.464844;20000.000000;96.243034;-28.650063
2020-07-22 19:37:01.796325059;63888;0.016000  ;-48357.140625;21000.000000;93.706444;-28.650063
2020-07-22 19:37:01.828325571;64032;0.012800  ;-49681.808594;20000.000000;93.776283;-28.650063
2020-07-22 19:37:01.863524739;64240;0.019200  ;-49392.855469;21000.000000;94.920609;-28.650063
2020-07-22 19:37:01.895525315;64400;0.016000  ;-49312.500000;20000.000000;93.968437;-28.650063
2020-07-22 19:37:01.940325123;64608;0.016000  ;-31599.994141;4000.000244;77.942551;-37.002754
2020-07-22 19:37:01.965925507;64736;0.016000  ;-47588.234375;13000.000000;92.489899;-28.650063
2020-07-22 19:37:01.988325443;64832;0.012800  ;-49874.996094;20000.000000;93.785950;-28.650063
2020-07-22 19:37:02.026725123;65040;0.016000  ;-48738.093750;20000.000000;91.884521;-28.650063
2020-07-22 19:37:02.058724721;65184;0.012800  ;-49627.902344;20000.000000;92.063538;-28.650063
2020-07-22 19:37:02.097125371;65376;0.012800  ;-49805.550781;19000.000000;90.585548;-28.650063
2020-07-22 19:37:02.125925379;65520;0.012800  ;-31999.998047;5000.000000;79.630981;-37.002754
2020-07-22 19:37:02.125925379;65536;0.016000  ;-49571.425781;19000.000000;90.530334;-28.650063
2020-07-22 19:37:02.186724979;65840;0.016000  ;-49127.652344;20000.000000;91.157387;-28.650063
2020-07-22 19:37:02.193125091;65856;0.012800  ;-31749.998047;5000.000000;79.043594;-35.407112
2020-07-22 19:37:02.218725523;65984;0.012800  ;-49277.769531;19000.000000;94.587311;-28.650063
2020-07-22 19:37:02.257125219;66240;0.025600  ;-50044.441406;19000.000000;93.725204;-28.650063
2020-07-22 19:37:02.285925235;66336;0.016000  ;-49760.867188;19000.000000;93.404289;-28.650063
2020-07-22 19:37:02.285925235;66336;0.016000  ;-31874.992188;3000.000000;78.548447;-37.002754
2020-07-22 19:37:02.324324931;66512;0.012800  ;-49349.992188;21000.000000;96.093277;-28.650063
2020-07-22 19:37:02.343525251;66688;0.028800  ;-49433.960938;19000.000000;94.417221;-28.650063
2020-07-22 19:37:02.375524835;66768;0.012800  ;-48744.187500;20000.000000;95.415665;-28.650063
2020-07-22 19:37:02.413925475;67024;0.025600  ;-48351.347656;12000.000000;95.348328;-28.650063
2020-07-22 19:37:02.442725507;67104;0.012800  ;-31444.441406;4000.000244;77.798904;-39.270340
2020-07-22 19:37:02.442725507;67120;0.016000  ;-49729.164062;19000.000000;93.273468;-28.650063
2020-07-22 19:37:02.484324771;67312;0.012800  ;-49511.109375;19000.000000;95.786240;-28.650063
2020-07-22 19:37:02.516325315;67472;0.012800  ;-12111.105469;7000.000000;102.316566;-34.920551
2020-07-22 19:37:02.535525635;67568;0.012800  ;-46857.136719;12000.000000;94.600784;-28.650063
2020-07-22 19:37:02.535525635;67568;0.012800  ;-32124.996094;4000.000244;80.619034;-37.002754
2020-07-22 19:37:02.602725315;67904;0.012800  ;-49124.996094;20000.000000;91.984543;-28.650063
2020-07-22 19:37:02.641125059;68096;0.012800  ;-49256.406250;20000.000000;92.940109;-28.650063
2020-07-22 19:37:02.647525123;68144;0.016000  ;-31999.994141;3000.000000;79.085289;-37.002754
2020-07-22 19:37:02.669925059;68256;0.016000  ;-49437.496094;20000.000000;91.868118;-28.650063
2020-07-22 19:37:02.737124739;68576;0.012800  ;-31874.996094;4000.000244;77.363327;-37.002754
2020-07-22 19:37:02.727525059;68592;0.025600  ;-48899.992188;20000.000000;91.672791;-28.650063
2020-07-22 19:37:02.759525635;68688;0.012800  ;-49224.996094;19000.000000;92.314529;-28.650063
2020-07-22 19:37:02.781925507;68800;0.012800  ;-31499.996094;4000.000244;77.948868;-37.002754
2020-07-22 19:37:02.794724803;68880;0.016000  ;-49702.121094;20000.000000;92.180489;-28.650063
2020-07-22 19:37:02.826725315;69040;0.016000  ;-47225.804688;12000.000000;95.650543;-28.650063
2020-07-22 19:37:02.893925059;69360;0.012800  ;-50249.996094;21000.000000;94.594803;-28.650063
2020-07-22 19:37:02.951525059;69712;0.025600  ;-49606.554688;19000.000000;94.444122;-28.650063
2020-07-22 19:37:02.980325059;69808;0.016000  ;-49452.371094;19000.000000;93.497520;-28.650063
2020-07-22 19:37:03.018724739;69984;0.012800  ;-49857.140625;19000.000000;94.908058;-28.650063
2020-07-22 19:37:03.047524770;70144;0.016000  ;-49073.167969;18000.000000;94.278763;-28.650063
2020-07-22 19:37:03.137125331;70576;0.012800  ;-47172.402344;14000.000000;93.188400;-28.650063
2020-07-22 19:37:03.137125331;70576;0.012800  ;-31999.998047;3000.000000;78.717674;-37.002754
2020-07-22 19:37:03.172325459;70768;0.012800  ;-47903.222656;13000.000000;90.215302;-28.650063
2020-07-22 19:37:03.201125459;70912;0.012800  ;-48749.996094;17000.000000;90.179100;-28.650063
2020-07-22 19:37:03.242724739;71104;0.012800  ;-50024.382812;18000.000000;90.352592;-28.650063
2020-07-22 19:37:03.258725491;71264;0.028800  ;-49123.281250;20000.000000;91.707680;-28.650063
2020-07-22 19:37:03.290725075;71344;0.012800  ;-49604.644531;20000.000000;93.306900;-28.650063
2020-07-22 19:37:03.290725075;71344;0.012800  ;-32272.722656;4000.000244;80.218544;-35.407112
2020-07-22 19:37:03.303525283;71408;0.012800  ;-12249.994141;8000.000488;102.218964;-34.920551
2020-07-22 19:37:03.303525283;71408;0.012800  ;36615.394531;4000.000244;82.974106;-34.739975
2020-07-22 19:37:03.325925187;71536;0.016000  ;-49347.820312;21000.000000;94.089897;-28.650063
2020-07-22 19:37:03.357924771;71680;0.012800  ;-48538.457031;20000.000000;94.644279;-28.650063
2020-07-22 19:37:03.412325219;72016;0.025600  ;-49173.070312;18000.000000;95.527588;-28.650063
2020-07-22 19:37:03.444324803;72112;0.012800  ;-49279.062500;20000.000000;95.131744;-28.650063
2020-07-22 19:37:03.479524931;72304;0.016000  ;-48702.125000;20000.000000;96.453293;-28.650063
